,time,magX,magY,magZ,linear_accX,linear_accY,linear_accZ,angular_velX,angular_velY,angular_velZ,orientationX,orientationY,orientationZ,orientationW
0,0.0,0.6632,-0.0812,0.1073,-9.646,-0.331,1.686,0.034525,-0.025412,0.021172,-0.12550417457555962,0.6201343948836209,-0.1323770610905054,-0.7629930197213295
1,0.013586997985839844,0.6635,-0.0802,0.1063,-9.595,-0.294,1.657,-0.003533,-0.036057,0.020042,-0.24743369025726403,0.5704292372994231,-0.2567763749100877,-0.7399006334959478
2,0.052776336669921875,0.6645,-0.0831,0.1076,-9.624,-0.129,1.625,-0.031444,-0.039381,0.018919,-0.3550281850361569,0.49781680330983047,-0.36295179616285556,-0.7031354150051546
3,0.06303524971008301,0.6637,-0.0815,0.106,-9.576,-0.017,1.541,-0.035216,-0.0357,0.023576,-0.45759088868638065,0.40625157317830213,-0.4593901008973319,-0.6438407979298162
4,0.09070420265197754,0.6637,-0.0837,0.1057,-9.612,0.071,1.53,0.028749,-0.019459,0.018736,-0.5516492238501944,0.2917985432261361,-0.5533572467318224,-0.5516633950933846
5,0.12236714363098145,0.6635,-0.0807,0.1036,-9.684,-0.07,1.583,0.106465,-0.004203,0.012043,-0.6109074711701807,0.18221030277590927,-0.6263935804585143,-0.4485783650502206
6,0.14980006217956543,0.6656,-0.0818,0.1039,-9.635,-0.13,1.733,0.144752,-0.002933,0.00772,-0.6436861482029541,0.0720427729145452,-0.6842634638809204,-0.33505446345349943
7,0.1631016731262207,0.6637,-0.0818,0.1036,-9.606,-0.309,1.738,0.120808,-0.007986,0.004712,-0.6508086523732016,-0.014240882428321389,-0.7175673076264316,-0.24767408885386882
8,0.2009730339050293,0.6643,-0.0815,0.1033,-9.632,-0.323,1.68,0.101725,-0.006614,0.004248,-0.6470573600659391,-0.08410815949098521,-0.7365161880675987,-0.17828767485698557
9,0.21381855010986328,0.6638,-0.081,0.1025,-9.612,-0.312,1.74,0.074339,-0.011016,0.002524,-0.6379016920864837,-0.1374746854309707,-0.747140517724822,-0.1263455138607678
10,0.23716330528259277,0.6653,-0.081,0.1028,-9.631,-0.28,1.665,0.038105,-0.011131,-0.001479,-0.6295402999734138,-0.15879954987818085,-0.7525174794845209,-0.11035921682458028
11,0.2626655101776123,0.6648,-0.0796,0.1042,-9.638,-0.228,1.652,0.041987,-0.001267,-0.005423,-0.6246737427850743,-0.14744049185149294,-0.757101303381218,-0.1218262404243759
12,0.31232190132141113,0.6638,-0.0794,0.1044,-9.588,-0.241,1.701,0.052958,0.008947,-0.006466,-0.6220924296324291,-0.12218431246964909,-0.7611805716463464,-0.13666067513546737
13,0.3141646385192871,0.663,-0.0785,0.1047,-9.671,-0.344,1.671,0.052515,0.019042,-0.008273,-0.6216732332335435,-0.08193628117684115,-0.7629070427905581,-0.15742198375203983
14,0.35242414474487305,0.6653,-0.0791,0.1052,-9.659,-0.376,1.762,0.035577,0.011621,-0.01276,-0.6176331925280404,-0.013944315375680638,-0.7583872743851147,-0.2078064907721625
15,0.36375856399536133,0.6636,-0.078,0.1036,-9.675,-0.257,1.687,0.000704,0.010896,-0.012852,-0.6048136081716846,0.07060218665673537,-0.7415114595580491,-0.28173850633828373
