,time,magX,magY,magZ,linear_accX,linear_accY,linear_accZ,angular_velX,angular_velY,angular_velZ,orientationX,orientationY,orientationZ,orientationW
0,0.0,0.4749,-0.0468,-0.4301,-9.612,-0.356,1.767,-0.006811,0.011694,-0.001284,-0.6958154688939392,-0.49903977861318327,-0.516514782748772,0.0035513112509543143
1,0.04434370994567871,0.4748,-0.0471,-0.4267,-9.618,-0.393,1.785,0.00214,0.009734,-0.00351,-0.7041569129978623,-0.47539729416924253,-0.5272753134675175,-0.011882692523783989
2,0.04883623123168945,0.4756,-0.0468,-0.4269,-9.627,-0.356,1.76,-0.004401,0.011186,-0.006046,-0.7141047700080263,-0.4450379202900083,-0.5392147325829088,-0.03525761082759854
3,0.07510900497436523,0.4738,-0.0479,-0.428,-9.61,-0.32,1.77,-0.005836,0.013185,-0.00235,-0.7221646079757215,-0.41842666214176966,-0.5483164872505475,-0.05240646148510769
4,0.10332179069519043,0.4753,-0.0489,-0.4288,-9.618,-0.358,1.782,0.001215,0.012501,-0.000938,-0.7255262374159042,-0.4033425047943344,-0.5546562077030044,-0.057297416205924934
5,0.12532734870910645,0.4751,-0.0476,-0.4272,-9.618,-0.36,1.799,-0.000899,0.011573,0.001238,-0.7260180523764217,-0.39666423096689973,-0.5590632303076846,-0.0548049269037198
6,0.14951610565185547,0.4746,-0.0476,-0.4262,-9.628,-0.359,1.765,-0.007415,0.011718,0.001497,-0.7277184905182672,-0.3886065621594649,-0.5626811882592648,-0.052920872853330136
7,0.18157601356506348,0.4751,-0.0473,-0.4272,-9.642,-0.373,1.771,-0.010103,0.013103,0.001939,-0.7307196162108524,-0.37823855123201017,-0.5659996304080995,-0.05127240217182655
8,0.20130252838134766,0.474,-0.0484,-0.4264,-9.63,-0.375,1.75,0.001979,0.012151,0.0008,-0.7302780788578622,-0.3752652227362219,-0.5692472236034491,-0.042749720047837725
9,0.22789311408996582,0.4748,-0.0492,-0.4267,-9.6,-0.387,1.76,0.001954,0.011941,0.000801,-0.7288406647875415,-0.3746751496678331,-0.5720079209138798,-0.03488202954562547
10,0.25032591819763184,0.4754,-0.0471,-0.4269,-9.61,-0.373,1.712,-0.001202,0.015394,0.002572,-0.7260248178689325,-0.37690245676583234,-0.5748437686796466,-0.01967596331681193
